issue_number,title,file_path,cl_id,cl_subject,confidence,confidence_category,lines_inserted,lines_deleted,added_present,total_added,removed_absent,total_removed,validation_status,github_url
47257,cmd/dist: remove precompiled .a files from binary distributions [freeze exception],src/cmd/compile/internal/importer/gcimporter_test.go,444015,"go/internal/gcimporter,cmd/compile/internal/importer: skip tests that need 'go list' on js/wasm",0.3333333333333333,low,6,0,2,6,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/compile/internal/importer/gcimporter_test.go
47257,cmd/dist: remove precompiled .a files from binary distributions [freeze exception],src/cmd/go/go_test.go,335409,cmd/go: don't add C compiler ID to hash for standard library,0.3125,low,32,0,10,32,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/go_test.go
47257,cmd/dist: remove precompiled .a files from binary distributions [freeze exception],src/cmd/go/internal/work/exec.go,335409,cmd/go: don't add C compiler ID to hash for standard library,0.46153846153846156,low,9,2,5,10,1,3,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/work/exec.go
47257,cmd/dist: remove precompiled .a files from binary distributions [freeze exception],internal/releasetargets/releases.txt,446735,internal/releasetargets: remove Race config from 1.20,0.0,not_found,2,5,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/internal/releasetargets/releases.txt
47257,cmd/dist: remove precompiled .a files from binary distributions [freeze exception],internal/releasetargets/releasetargets.go,446735,internal/releasetargets: remove Race config from 1.20,0.0,not_found,16,1,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/internal/releasetargets/releasetargets.go
47257,cmd/dist: remove precompiled .a files from binary distributions [freeze exception],misc/cgo/testshared/shared_test.go,432535,cmd/go: don't install most GOROOT .a files in pkg,0.0,not_found,5,5,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/misc/cgo/testshared/shared_test.go
47257,cmd/dist: remove precompiled .a files from binary distributions [freeze exception],src/internal/buildinternal/needs_install.go,432535,cmd/go: don't install most GOROOT .a files in pkg,0.0,not_found,14,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/src/internal/buildinternal/needs_install.go
47257,cmd/dist: remove precompiled .a files from binary distributions [freeze exception],src/cmd/api/goapi_test.go,446638,cmd/api: skip tests when 'os/exec' is supported but 'go build' is not,0.0,not_found,4,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/src/cmd/api/goapi_test.go
47257,cmd/dist: remove precompiled .a files from binary distributions [freeze exception],src/crypto/x509/root_nocgo_darwin.go,227037,crypto/x509: use Security.framework without cgo for roots on macOS,0.0,not_found,0,11,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/src/crypto/x509/root_nocgo_darwin.go
47257,cmd/dist: remove precompiled .a files from binary distributions [freeze exception],src/crypto/x509/root_darwin_arm64.go,227037,crypto/x509: use Security.framework without cgo for roots on macOS,0.0,not_found,9,4,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/src/crypto/x509/root_darwin_arm64.go
47257,cmd/dist: remove precompiled .a files from binary distributions [freeze exception],src/crypto/x509/root_darwin_test.go,227037,crypto/x509: use Security.framework without cgo for roots on macOS,0.0,not_found,20,80,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/src/crypto/x509/root_darwin_test.go
47257,cmd/dist: remove precompiled .a files from binary distributions [freeze exception],src/crypto/x509/root_omit.go,227037,crypto/x509: use Security.framework without cgo for roots on macOS,0.0,not_found,7,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/src/crypto/x509/root_omit.go
47257,cmd/dist: remove precompiled .a files from binary distributions [freeze exception],src/crypto/x509/root_darwin_arm64_gen.go,227037,crypto/x509: use Security.framework without cgo for roots on macOS,0.0,not_found,10,6,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/src/crypto/x509/root_darwin_arm64_gen.go
47257,cmd/dist: remove precompiled .a files from binary distributions [freeze exception],src/crypto/x509/root_cgo_darwin_amd64.go,227037,crypto/x509: use Security.framework without cgo for roots on macOS,0.0,not_found,9,3,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/src/crypto/x509/root_cgo_darwin_amd64.go
47257,cmd/dist: remove precompiled .a files from binary distributions [freeze exception],src/crypto/x509/root_darwin_amd64.go,227037,crypto/x509: use Security.framework without cgo for roots on macOS,0.0,not_found,222,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/src/crypto/x509/root_darwin_amd64.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/metrics_test.go,404305,runtime/metrics: add gomaxprocs metric,1.0,high,4,0,4,4,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/metrics_test.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/metrics/description.go,404305,runtime/metrics: add gomaxprocs metric,1.0,high,5,0,5,5,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/metrics/description.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/metrics.go,404305,runtime/metrics: add gomaxprocs metric,1.0,high,6,0,6,6,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/metrics.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/metrics/doc.go,404305,runtime/metrics: add gomaxprocs metric,0.8,high,5,0,4,5,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/metrics/doc.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/metrics_test.go,404306,runtime/metrics: add the number of Go-to-C calls,1.0,high,2,0,2,2,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/metrics_test.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/metrics/description.go,404306,runtime/metrics: add the number of Go-to-C calls,1.0,high,6,0,6,6,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/metrics/description.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/metrics.go,404306,runtime/metrics: add the number of Go-to-C calls,1.0,high,6,0,6,6,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/metrics.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/metrics/doc.go,404306,runtime/metrics: add the number of Go-to-C calls,0.6666666666666666,high,3,0,2,3,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/metrics/doc.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/metrics_test.go,404307,runtime/metrics: add CPU stats,0.8533333333333334,high,75,0,64,75,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/metrics_test.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/mgcscavenge.go,404307,runtime/metrics: add CPU stats,0.8181818181818182,high,11,0,9,11,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/mgcscavenge.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/metrics/description.go,404307,runtime/metrics: add CPU stats,0.9741379310344828,high,116,0,113,116,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/metrics/description.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/mheap.go,404307,runtime/metrics: add CPU stats,1.0,high,1,1,1,1,1,1,analyzed,https://github.com/golang/go/blob/master/src/runtime/mheap.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/runtime2.go,404307,runtime/metrics: add CPU stats,0.8,high,5,0,4,5,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/runtime2.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/metrics.go,404307,runtime/metrics: add CPU stats,0.8571428571428571,high,98,0,84,98,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/metrics.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/mpagealloc.go,404307,runtime/metrics: add CPU stats,0.625,high,1,7,0,1,5,7,analyzed,https://github.com/golang/go/blob/master/src/runtime/mpagealloc.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/mgclimit.go,404307,runtime/metrics: add CPU stats,0.6666666666666666,high,2,1,2,2,0,1,analyzed,https://github.com/golang/go/blob/master/src/runtime/mgclimit.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/metrics/doc.go,404307,runtime/metrics: add CPU stats,0.38095238095238093,low,84,0,32,84,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/metrics/doc.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/mgc.go,404307,runtime/metrics: add CPU stats,0.35714285714285715,low,44,12,9,44,11,12,analyzed,https://github.com/golang/go/blob/master/src/runtime/mgc.go
47216,"runtime/metrics: add GOMAXPROCS, NumCgoCall, GC CPU time",src/runtime/mstats.go,404307,runtime/metrics: add CPU stats,0.2727272727272727,low,22,0,6,22,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/mstats.go
53747,"flag: add BoolFunc(name, usage string, fn func(string)error)",src/flag/flag_test.go,416514,flag: support func flags without arguments,0.9411764705882353,high,49,2,46,49,2,2,analyzed,https://github.com/golang/go/blob/master/src/flag/flag_test.go
53747,"flag: add BoolFunc(name, usage string, fn func(string)error)",src/flag/example_func_test.go,416514,flag: support func flags without arguments,0.6875,high,16,0,11,16,0,0,analyzed,https://github.com/golang/go/blob/master/src/flag/example_func_test.go
53747,"flag: add BoolFunc(name, usage string, fn func(string)error)",src/flag/flag.go,476015,flag: add BoolFunc; FlagSet.BoolFunc,0.7391304347826086,high,23,0,17,23,0,0,analyzed,https://github.com/golang/go/blob/master/src/flag/flag.go
53747,"flag: add BoolFunc(name, usage string, fn func(string)error)",src/flag/flag_test.go,476015,flag: add BoolFunc; FlagSet.BoolFunc,0.9803921568627451,high,49,2,48,49,2,2,analyzed,https://github.com/golang/go/blob/master/src/flag/flag_test.go
53747,"flag: add BoolFunc(name, usage string, fn func(string)error)",src/flag/example_func_test.go,476015,flag: add BoolFunc; FlagSet.BoolFunc,0.8125,high,16,0,13,16,0,0,analyzed,https://github.com/golang/go/blob/master/src/flag/example_func_test.go
53747,"flag: add BoolFunc(name, usage string, fn func(string)error)",src/flag/flag.go,416514,flag: support func flags without arguments,0.45161290322580644,low,26,5,13,26,1,5,analyzed,https://github.com/golang/go/blob/master/src/flag/flag.go
53747,"flag: add BoolFunc(name, usage string, fn func(string)error)",doc/go1.21.html,499417,doc/go1.21: mention flag.BoolFunc,0.0,not_found,8,6,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/doc/go1.21.html
53747,"flag: add BoolFunc(name, usage string, fn func(string)error)",api/next/53747.txt,416514,flag: support func flags without arguments,0.0,not_found,2,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/api/next/53747.txt
53747,"flag: add BoolFunc(name, usage string, fn func(string)error)",api/next/53747.txt,476015,flag: add BoolFunc; FlagSet.BoolFunc,0.0,not_found,2,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/api/next/53747.txt
46218,cmd/vet: enable fuzz checks in 'tests' analysis pass,go/analysis/passes/tests/tests.go,471295,go/analysis/passes/tests: enable fuzz checks in 'tests' analysis pass for cmd/vet,0.0,not_found,1,4,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/go/analysis/passes/tests/tests.go
46218,cmd/vet: enable fuzz checks in 'tests' analysis pass,gopls/doc/analyzers.md,471295,go/analysis/passes/tests: enable fuzz checks in 'tests' analysis pass for cmd/vet,0.0,not_found,1,1,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/gopls/doc/analyzers.md
46218,cmd/vet: enable fuzz checks in 'tests' analysis pass,go/analysis/passes/tests/tests_test.go,471295,go/analysis/passes/tests: enable fuzz checks in 'tests' analysis pass for cmd/vet,0.0,not_found,0,9,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/go/analysis/passes/tests/tests_test.go
46218,cmd/vet: enable fuzz checks in 'tests' analysis pass,gopls/main.go,471295,go/analysis/passes/tests: enable fuzz checks in 'tests' analysis pass for cmd/vet,0.0,not_found,0,5,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/gopls/main.go
46218,cmd/vet: enable fuzz checks in 'tests' analysis pass,go/analysis/passes/tests/doc.go,471295,go/analysis/passes/tests: enable fuzz checks in 'tests' analysis pass for cmd/vet,0.0,not_found,1,1,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/go/analysis/passes/tests/doc.go
46218,cmd/vet: enable fuzz checks in 'tests' analysis pass,gopls/internal/lsp/source/api_json.go,471295,go/analysis/passes/tests: enable fuzz checks in 'tests' analysis pass for cmd/vet,0.0,not_found,2,2,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/gopls/internal/lsp/source/api_json.go
46218,cmd/vet: enable fuzz checks in 'tests' analysis pass,internal/analysisinternal/analysis.go,471295,go/analysis/passes/tests: enable fuzz checks in 'tests' analysis pass for cmd/vet,0.0,not_found,0,4,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/internal/analysisinternal/analysis.go
46218,cmd/vet: enable fuzz checks in 'tests' analysis pass,go/analysis/passes/tests/tests.go,374495,go/analysis/passes/tests: Check malformed fuzz target.,0.0,not_found,133,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/go/analysis/passes/tests/tests.go
46218,cmd/vet: enable fuzz checks in 'tests' analysis pass,go/analysis/passes/tests/testdata/src/a/go118_test.go,374495,go/analysis/passes/tests: Check malformed fuzz target.,0.0,not_found,82,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/go/analysis/passes/tests/testdata/src/a/go118_test.go
46218,cmd/vet: enable fuzz checks in 'tests' analysis pass,go/analysis/passes/tests/tests_test.go,374495,go/analysis/passes/tests: Check malformed fuzz target.,0.0,not_found,9,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/go/analysis/passes/tests/tests_test.go
46218,cmd/vet: enable fuzz checks in 'tests' analysis pass,gopls/main.go,374495,go/analysis/passes/tests: Check malformed fuzz target.,0.0,not_found,5,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/gopls/main.go
46218,cmd/vet: enable fuzz checks in 'tests' analysis pass,internal/analysisinternal/analysis.go,374495,go/analysis/passes/tests: Check malformed fuzz target.,0.0,not_found,3,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/internal/analysisinternal/analysis.go
42516,x/crypto/acme: add AccountKeyRollover,acme/acme.go,400274,acme: add AccountKeyRollover,0.0,not_found,14,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/acme/acme.go
42516,x/crypto/acme: add AccountKeyRollover,acme/jws_test.go,400274,acme: add AccountKeyRollover,0.0,not_found,38,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/acme/jws_test.go
42516,x/crypto/acme: add AccountKeyRollover,acme/jws.go,400274,acme: add AccountKeyRollover,0.0,not_found,31,6,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/acme/jws.go
42516,x/crypto/acme: add AccountKeyRollover,acme/rfc8555_test.go,400274,acme: add AccountKeyRollover,0.0,not_found,23,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/acme/rfc8555_test.go
